Date,Price,Open,High,Low,Vol.,Change %
2/26/2015,"2,110.74","2,113.91","2,113.91","2,103.76",0,-0.15
2/25/2015,"2,113.86","2,115.30","2,119.59","2,109.89",0,-0.08
2/24/2015,"2,115.48","2,109.10","2,117.94","2,105.87",0,0.28
2/23/2015,"2,109.66","2,109.83","2,110.05","2,103.00",0,-0.03
2/20/2015,"2,110.30","2,097.65","2,110.61","2,085.44",0,0.61
2/19/2015,"2,097.45","2,099.25","2,102.13","2,090.79",0,-0.11
2/18/2015,"2,099.68","2,099.16","2,100.23","2,092.15",0,-0.03
2/17/2015,"2,100.34","2,096.47","2,101.30","2,089.80",0,0.16
2/13/2015,"2,096.99","2,088.78","2,097.03","2,086.70",0,0.41
2/12/2015,"2,088.48","2,069.98","2,088.53","2,069.98",0,0.96
2/11/2015,"2,068.53","2,068.55","2,073.48","2,057.99",0,0
2/10/2015,"2,068.59","2,049.38","2,070.86","2,048.62",0,1.07
2/9/2015,"2,046.74","2,053.47","2,056.16","2,041.88",0,-0.42
2/6/2015,"2,055.47","2,062.28","2,072.40","2,049.97",0,-0.34
2/5/2015,"2,062.52","2,043.45","2,063.55","2,043.45",0,1.03
2/4/2015,"2,041.51","2,048.86","2,054.74","2,036.72",0,-0.42
2/3/2015,"2,050.03","2,022.71","2,050.30","2,022.71",0,1.44
2/2/2015,"2,020.85","1,996.67","2,021.66","1,980.90",0,1.3
1/30/2015,"1,994.99","2,019.35","2,023.32","1,993.38",0,-1.3
1/29/2015,"2,021.25","2,002.45","2,024.64","1,989.18",0,0.95
1/28/2015,"2,002.16","2,032.34","2,042.49","2,001.49",0,-1.35
1/27/2015,"2,029.55","2,047.86","2,047.86","2,019.91",0,-1.34
1/26/2015,"2,057.09","2,050.42","2,057.62","2,040.97",0,0.26
1/23/2015,"2,051.82","2,062.98","2,062.98","2,050.54",0,-0.55
1/22/2015,"2,063.15","2,034.30","2,064.62","2,026.38",0,1.53
1/21/2015,"2,032.12","2,020.19","2,038.29","2,012.04",0,0.47
1/20/2015,"2,022.55","2,020.76","2,028.94","2,004.49",0,0.15
1/16/2015,"2,019.42","1,992.25","2,020.46","1,988.12",0,1.34
1/15/2015,"1,992.67","2,013.75","2,021.35","1,991.47",0,-0.92
1/14/2015,"2,011.27","2,018.40","2,018.40","1,988.44",0,-0.58
1/13/2015,"2,023.03","2,031.58","2,056.93","2,008.25",0,-0.26
1/12/2015,"2,028.26","2,046.13","2,049.30","2,022.58",0,-0.81
1/9/2015,"2,044.81","2,063.45","2,064.43","2,038.33",0,-0.84
1/8/2015,"2,062.14","2,030.61","2,064.08","2,030.61",0,1.79
1/7/2015,"2,025.90","2,005.55","2,029.61","2,005.55",0,1.16
1/6/2015,"2,002.61","2,022.15","2,030.25","1,992.44",0,-0.89
1/5/2015,"2,020.58","2,054.44","2,054.44","2,017.34",0,-1.83
1/2/2015,"2,058.20","2,058.90","2,072.36","2,046.04",0,-0.03
12/31/2014,"2,058.90","2,082.11","2,085.58","2,057.94",0,-1.03
